canonical_name,Discipline,Code,Year,score_current,score_lag1,score_lag2,T_score,n_years_used
Kazakhstan,Weightlifting,WLF,2020,0.057143,0.213333,0.266667,0.154459,3
Kazakhstan,Water Polo,WPO,2000,0.0,,,0.0,1
Kazakhstan,Water Polo,WPO,2004,0.0,0.0,,0.0,2
Kazakhstan,Water Polo,WPO,2012,0.0,,0.0,0.0,2
Kazakhstan,Water Polo,WPO,2020,0.0,,0.0,0.0,2
Kazakhstan,Freestyle,WRF,1996,0.04,,,0.04,1
Kazakhstan,Freestyle,WRF,2000,0.075,0.04,,0.060588,2
Kazakhstan,Freestyle,WRF,2004,0.054545,0.075,0.04,0.057748,3
Kazakhstan,Freestyle,WRF,2008,0.090909,0.054545,0.075,0.075723,3
Kazakhstan,Freestyle,WRF,2012,0.036364,0.090909,0.054545,0.057851,3
Kazakhstan,Freestyle,WRF,2016,0.083333,0.036364,0.090909,0.07011,3
Kazakhstan,Freestyle,WRF,2020,0.016667,0.083333,0.036364,0.042355,3
Kazakhstan,Freestyle,WRF,2024,0.0,0.016667,0.083333,0.024242,3
Kazakhstan,Greco-Roman,WRG,1996,0.1,,,0.1,1
Kazakhstan,Greco-Roman,WRG,2000,0.0,0.1,,0.041176,2
Kazakhstan,Greco-Roman,WRG,2004,0.142857,0.0,0.1,0.087662,3
Kazakhstan,Greco-Roman,WRG,2008,0.061538,0.142857,0.0,0.073427,3
Kazakhstan,Greco-Roman,WRG,2012,0.028571,0.061538,0.142857,0.065035,3
Kazakhstan,Greco-Roman,WRG,2016,0.0,0.028571,0.061538,0.023077,3
Kazakhstan,Greco-Roman,WRG,2020,0.0,0.0,0.028571,0.006494,3
Kazakhstan,Greco-Roman,WRG,2024,0.1,0.0,0.0,0.045455,3
Kenya,Archery,ARC,1996,0.0,,,0.0,1
Kenya,Archery,ARC,2000,0.0,0.0,,0.0,2
Kenya,Archery,ARC,2016,0.0,,,0.0,1
Kenya,Athletics,ATH,1956,0.0,,,0.0,1
Kenya,Athletics,ATH,1960,0.0,0.0,,0.0,2
Kenya,Athletics,ATH,1964,0.011111,0.0,0.0,0.005051,3
Kenya,Athletics,ATH,1968,0.161111,0.011111,0.0,0.076768,3
Kenya,Athletics,ATH,1972,0.105263,0.161111,0.011111,0.101635,3
Kenya,Athletics,ATH,1984,0.033693,,,0.033693,1
Kenya,Athletics,ATH,1988,0.133112,0.033693,,0.092174,2
Kenya,Athletics,ATH,1992,0.120103,0.133112,0.033693,0.104604,3
Kenya,Athletics,ATH,1996,0.104545,0.120103,0.133112,0.115988,3
Kenya,Athletics,ATH,2000,0.099764,0.104545,0.120103,0.105908,3
Kenya,Athletics,ATH,2004,0.09285,0.099764,0.104545,0.097708,3
Kenya,Athletics,ATH,2008,0.222202,0.09285,0.099764,0.153218,3
Kenya,Athletics,ATH,2012,0.134433,0.222202,0.09285,0.152909,3
Kenya,Athletics,ATH,2016,0.212766,0.134433,0.222202,0.189986,3
Kenya,Athletics,ATH,2020,0.149363,0.212766,0.134433,0.166144,3
Kenya,Athletics,ATH,2024,0.14915,0.149363,0.212766,0.163676,3
Kenya,Boxing,BOX,1964,0.0,,,0.0,1
Kenya,Boxing,BOX,1968,0.018182,0.0,,0.010695,2
Kenya,Boxing,BOX,1972,0.090909,0.018182,0.0,0.047107,3
Kenya,Boxing,BOX,1984,0.016667,,,0.016667,1
Kenya,Boxing,BOX,1988,0.1,0.016667,,0.065686,2
Kenya,Boxing,BOX,1992,0.0,0.1,0.016667,0.035606,3
Kenya,Boxing,BOX,1996,0.0,0.0,0.1,0.022727,3
Kenya,Boxing,BOX,2000,0.0,0.0,0.0,0.0,3
Kenya,Boxing,BOX,2008,0.0,,0.0,0.0,2
Kenya,Boxing,BOX,2012,0.0,0.0,,0.0,2
Kenya,Boxing,BOX,2016,0.0,0.0,0.0,0.0,3
Kenya,Boxing,BOX,2020,0.0,0.0,0.0,0.0,3
Kenya,Fencing,FEN,2024,0.0,,,0.0,1
Kenya,Field hockey,HOC,1956,0.0,,,0.0,1
Kenya,Field hockey,HOC,1960,0.0,0.0,,0.0,2
Kenya,Field hockey,HOC,1964,0.0,0.0,0.0,0.0,3
Kenya,Field hockey,HOC,1968,0.0,0.0,0.0,0.0,3
Kenya,Field hockey,HOC,1972,0.0,0.0,0.0,0.0,3
Kenya,Field hockey,HOC,1984,0.0,,,0.0,1
Kenya,Field hockey,HOC,1988,0.0,0.0,,0.0,2
Kenya,Judo,JUD,1988,0.0,,,0.0,1
Kenya,Judo,JUD,1992,0.0,0.0,,0.0,2
Kenya,Judo,JUD,2016,0.0,,,0.0,1
Kenya,Judo,JUD,2024,0.0,,0.0,0.0,2
Kenya,Mountain Bike,MTB,2000,0.0,,,0.0,1
Kenya,Rowing,ROW,2004,0.0,,,0.0,1
Kenya,Rowing,ROW,2008,0.0,0.0,,0.0,2
Kenya,Sevens,RU7,2016,0.0,,,0.0,1
Kenya,Sevens,RU7,2020,0.0,0.0,,0.0,2
Kenya,Sevens,RU7,2024,0.0,0.0,0.0,0.0,3
Kenya,Sailing,SAL,1960,0.0,,,0.0,1
Kenya,Sailing,SAL,1964,0.0,0.0,,0.0,2
Kenya,Shooting,SHO,1956,0.0,,,0.0,1
Kenya,Shooting,SHO,1960,0.0,0.0,,0.0,2
Kenya,Shooting,SHO,1964,0.0,0.0,0.0,0.0,3
Kenya,Shooting,SHO,1968,0.0,0.0,0.0,0.0,3
Kenya,Shooting,SHO,1972,0.0,0.0,0.0,0.0,3
Kenya,Shooting,SHO,1984,0.0,,,0.0,1
Kenya,Shooting,SHO,1988,0.0,0.0,,0.0,2
Kenya,Shooting,SHO,1992,0.0,0.0,0.0,0.0,3
Kenya,Shooting,SHO,1996,0.0,0.0,0.0,0.0,3
Kenya,Swimming,SWM,1956,0.0,,,0.0,1
Kenya,Swimming,SWM,2000,0.0,,,0.0,1
Kenya,Swimming,SWM,2004,0.0,0.0,,0.0,2
Kenya,Swimming,SWM,2008,0.0,0.0,0.0,0.0,3
Kenya,Swimming,SWM,2012,0.0,0.0,0.0,0.0,3
Kenya,Swimming,SWM,2016,0.0,0.0,0.0,0.0,3
Kenya,Swimming,SWM,2020,0.0,0.0,0.0,0.0,3
Kenya,Swimming,SWM,2024,0.0,0.0,0.0,0.0,3
Kenya,Taekwondo,TKW,2008,0.0,,,0.0,1
Kenya,Taekwondo,TKW,2020,0.0,,,0.0,1
Kenya,Indoor,VVO,2000,0.0,,,0.0,1
Kenya,Indoor,VVO,2004,0.0,0.0,,0.0,2
Kenya,Indoor,VVO,2024,0.0,,,0.0,1
Kenya,Weightlifting,WLF,1984,0.0,,,0.0,1
Kenya,Weightlifting,WLF,1988,0.0,0.0,,0.0,2
Kenya,Weightlifting,WLF,1992,0.0,0.0,0.0,0.0,3
Kenya,Weightlifting,WLF,1996,0.0,0.0,0.0,0.0,3
Kenya,Weightlifting,WLF,2012,0.0,,,0.0,1
Kenya,Weightlifting,WLF,2016,0.0,0.0,,0.0,2
Kenya,Freestyle,WRF,1988,0.0,,,0.0,1
Kenya,Greco-Roman,WRG,1988,0.0,,,0.0,1
Kiribati,Athletics,ATH,2004,0.0,,,0.0,1
Kiribati,Athletics,ATH,2008,0.0,0.0,,0.0,2
Kiribati,Athletics,ATH,2012,0.0,0.0,0.0,0.0,3
Kiribati,Athletics,ATH,2016,0.0,0.0,0.0,0.0,3
Kiribati,Athletics,ATH,2020,0.0,0.0,0.0,0.0,3
Kiribati,Athletics,ATH,2024,0.0,0.0,0.0,0.0,3
Kiribati,Judo,JUD,2020,0.0,,,0.0,1
Kiribati,Judo,JUD,2024,0.0,0.0,,0.0,2
Kiribati,Weightlifting,WLF,2004,0.0,,,0.0,1
Kiribati,Weightlifting,WLF,2008,0.0,0.0,,0.0,2
Kiribati,Weightlifting,WLF,2012,0.0,0.0,0.0,0.0,3
Kiribati,Weightlifting,WLF,2016,0.0,0.0,0.0,0.0,3
Kiribati,Weightlifting,WLF,2020,0.0,0.0,0.0,0.0,3
Kiribati,Weightlifting,WLF,2024,0.0,0.0,0.0,0.0,3
Kosovo,Athletics,ATH,2016,0.0,,,0.0,1
Kosovo,Athletics,ATH,2020,0.0,0.0,,0.0,2
Kosovo,Athletics,ATH,2024,0.0,0.0,0.0,0.0,3
Kosovo,Boxing,BOX,2020,0.0,,,0.0,1
Kosovo,Boxing,BOX,2024,0.0,0.0,,0.0,2
Kosovo,Road,CRD,2016,0.0,,,0.0,1
Kosovo,Judo,JUD,2016,0.071429,,,0.071429,1
Kosovo,Judo,JUD,2020,0.133333,0.071429,,0.107843,2
Kosovo,Judo,JUD,2024,0.053333,0.133333,0.071429,0.0829,3
Kosovo,Shooting,SHO,2016,0.0,,,0.0,1
Kosovo,Shooting,SHO,2020,0.0,0.0,,0.0,2
Kosovo,Swimming,SWM,2016,0.0,,,0.0,1
Kosovo,Swimming,SWM,2020,0.0,0.0,,0.0,2
Kosovo,Swimming,SWM,2024,0.0,0.0,0.0,0.0,3
Kosovo,Freestyle,WRF,2020,0.0,,,0.0,1
Kuwait,Athletics,ATH,1968,0.0,,,0.0,1
Kuwait,Athletics,ATH,1972,0.0,0.0,,0.0,2
Kuwait,Athletics,ATH,1976,0.0,0.0,0.0,0.0,3
Kuwait,Athletics,ATH,1980,0.0,0.0,0.0,0.0,3
Kuwait,Athletics,ATH,1984,0.0,0.0,0.0,0.0,3
Kuwait,Athletics,ATH,1988,0.0,0.0,0.0,0.0,3
Kuwait,Athletics,ATH,1992,0.0,0.0,0.0,0.0,3
Kuwait,Athletics,ATH,1996,0.0,0.0,0.0,0.0,3
Kuwait,Athletics,ATH,2000,0.0,0.0,0.0,0.0,3
Kuwait,Athletics,ATH,2004,0.0,0.0,0.0,0.0,3
Kuwait,Athletics,ATH,2008,0.0,0.0,0.0,0.0,3
Kuwait,Athletics,ATH,2012,0.0,0.0,0.0,0.0,3
Kuwait,Athletics,ATH,2020,0.0,,0.0,0.0,2
Kuwait,Athletics,ATH,2024,0.0,0.0,,0.0,2
Kuwait,Boxing,BOX,1988,0.0,,,0.0,1
Kuwait,Diving,DIV,1976,0.0,,,0.0,1
Kuwait,Diving,DIV,1980,0.0,0.0,,0.0,2
Kuwait,Diving,DIV,1984,0.0,0.0,0.0,0.0,3
Kuwait,Diving,DIV,1988,0.0,0.0,0.0,0.0,3
Kuwait,Diving,DIV,1996,0.0,,0.0,0.0,2
Kuwait,Football,FBL,1980,0.0,,,0.0,1
Kuwait,Football,FBL,1992,0.0,,,0.0,1
Kuwait,Football,FBL,2000,0.0,,0.0,0.0,2
Kuwait,Fencing,FEN,1976,0.0,,,0.0,1
Kuwait,Fencing,FEN,1980,0.0,0.0,,0.0,2
Kuwait,Fencing,FEN,1984,0.0,0.0,0.0,0.0,3
Kuwait,Fencing,FEN,1988,0.0,0.0,0.0,0.0,3
Kuwait,Fencing,FEN,1992,0.0,0.0,0.0,0.0,3
Kuwait,Fencing,FEN,1996,0.0,0.0,0.0,0.0,3
Kuwait,Fencing,FEN,2000,0.0,0.0,0.0,0.0,3
Kuwait,Fencing,FEN,2024,0.0,,,0.0,1
Kuwait,Indoor,HBL,1980,0.0,,,0.0,1
Kuwait,Indoor,HBL,1996,0.0,,,0.0,1
Kuwait,Judo,JUD,1976,0.0,,,0.0,1
Kuwait,Judo,JUD,1980,0.0,0.0,,0.0,2
Kuwait,Judo,JUD,1984,0.0,0.0,0.0,0.0,3
Kuwait,Judo,JUD,1988,0.0,0.0,0.0,0.0,3
Kuwait,Judo,JUD,1992,0.0,0.0,0.0,0.0,3
Kuwait,Judo,JUD,1996,0.0,0.0,0.0,0.0,3
Kuwait,Judo,JUD,2004,0.0,,0.0,0.0,2
Kuwait,Judo,JUD,2008,0.0,0.0,,0.0,2
Kuwait,Karate,KTE,2020,0.0,,,0.0,1
Kuwait,Rowing,ROW,1988,0.0,,,0.0,1
Kuwait,Rowing,ROW,2020,0.0,,,0.0,1
Kuwait,Rowing,ROW,2024,0.0,0.0,,0.0,2
Kuwait,Sailing,SAL,2024,0.0,,,0.0,1
Kuwait,Shooting,SHO,1992,0.0,,,0.0,1
Kuwait,Shooting,SHO,1996,0.0,0.0,,0.0,2
Kuwait,Shooting,SHO,2000,0.023529,0.0,0.0,0.010695,3
Kuwait,Shooting,SHO,2004,0.0,0.023529,0.0,0.007487,3
Kuwait,Shooting,SHO,2008,0.0,0.0,0.023529,0.005348,3
Kuwait,Shooting,SHO,2012,0.026667,0.0,0.0,0.012121,3
Kuwait,Shooting,SHO,2020,0.026667,,0.026667,0.026667,2
Kuwait,Shooting,SHO,2024,0.0,0.026667,,0.01098,2
Kuwait,Swimming,SWM,1972,0.0,,,0.0,1
Kuwait,Swimming,SWM,1980,0.0,,0.0,0.0,2
Kuwait,Swimming,SWM,1984,0.0,0.0,,0.0,2
Kuwait,Swimming,SWM,1988,0.0,0.0,0.0,0.0,3
Kuwait,Swimming,SWM,1992,0.0,0.0,0.0,0.0,3
Kuwait,Swimming,SWM,1996,0.0,0.0,0.0,0.0,3
Kuwait,Swimming,SWM,2000,0.0,0.0,0.0,0.0,3
Kuwait,Swimming,SWM,2008,0.0,,0.0,0.0,2
Kuwait,Swimming,SWM,2012,0.0,0.0,,0.0,2
Kuwait,Swimming,SWM,2020,0.0,,0.0,0.0,2
Kuwait,Swimming,SWM,2024,0.0,0.0,,0.0,2
Kuwait,Taekwondo,TKW,2000,0.0,,,0.0,1
Kuwait,Table Tennis,TTE,1996,0.0,,,0.0,1
Kuwait,Table Tennis,TTE,2008,0.0,,,0.0,1
Kuwait,Table Tennis,TTE,2012,0.0,0.0,,0.0,2
Kuwait,Weightlifting,WLF,1992,0.0,,,0.0,1
Kuwait,Weightlifting,WLF,1996,0.0,0.0,,0.0,2
Kyrgyzstan,Athletics,ATH,1996,0.0,,,0.0,1
Kyrgyzstan,Athletics,ATH,2000,0.0,0.0,,0.0,2
Kyrgyzstan,Athletics,ATH,2004,0.0,0.0,0.0,0.0,3
Kyrgyzstan,Athletics,ATH,2008,0.0,0.0,0.0,0.0,3
Kyrgyzstan,Athletics,ATH,2012,0.0,0.0,0.0,0.0,3
Kyrgyzstan,Athletics,ATH,2016,0.0,0.0,0.0,0.0,3
Kyrgyzstan,Athletics,ATH,2020,0.0,0.0,0.0,0.0,3
Kyrgyzstan,Athletics,ATH,2024,0.0,0.0,0.0,0.0,3
Kyrgyzstan,Boxing,BOX,1996,0.0,,,0.0,1
Kyrgyzstan,Boxing,BOX,2000,0.0,0.0,,0.0,2
Kyrgyzstan,Boxing,BOX,2004,0.0,0.0,0.0,0.0,3
Kyrgyzstan,Boxing,BOX,2008,0.0,0.0,0.0,0.0,3
Kyrgyzstan,Boxing,BOX,2016,0.0,,0.0,0.0,2
Kyrgyzstan,Boxing,BOX,2024,0.046154,,0.0,0.030769,2
Kyrgyzstan,Road,CRD,2000,0.0,,,0.0,1
Kyrgyzstan,Road,CRD,2004,0.0,0.0,,0.0,2
Kyrgyzstan,Sprint,CSP,1996,0.0,,,0.0,1
Kyrgyzstan,Track,CTR,1996,0.0,,,0.0,1
Kyrgyzstan,Fencing,FEN,2000,0.0,,,0.0,1
Kyrgyzstan,Fencing,FEN,2008,0.0,,0.0,0.0,2
Kyrgyzstan,Fencing,FEN,2020,0.0,,,0.0,1
Kyrgyzstan,Judo,JUD,1996,0.0,,,0.0,1
Kyrgyzstan,Judo,JUD,2000,0.014286,0.0,,0.008403,2
Kyrgyzstan,Judo,JUD,2004,0.0,0.014286,0.0,0.004545,3
Kyrgyzstan,Judo,JUD,2008,0.0,0.0,0.014286,0.003247,3
Kyrgyzstan,Judo,JUD,2012,0.0,0.0,0.0,0.0,3
Kyrgyzstan,Judo,JUD,2016,0.0,0.0,0.0,0.0,3
Kyrgyzstan,Judo,JUD,2020,0.0,0.0,0.0,0.0,3
Kyrgyzstan,Judo,JUD,2024,0.0,0.0,0.0,0.0,3
Kyrgyzstan,,MPN,1996,0.0,,,0.0,1
Kyrgyzstan,,MPN,2004,0.0,,0.0,0.0,2
Kyrgyzstan,Sailing,SAL,2012,0.0,,,0.0,1
Kyrgyzstan,Shooting,SHO,1996,0.0,,,0.0,1
Kyrgyzstan,Shooting,SHO,2000,0.0,0.0,,0.0,2
Kyrgyzstan,Shooting,SHO,2004,0.0,0.0,0.0,0.0,3
Kyrgyzstan,Shooting,SHO,2008,0.0,0.0,0.0,0.0,3
Kyrgyzstan,Shooting,SHO,2012,0.0,0.0,0.0,0.0,3
Kyrgyzstan,Shooting,SHO,2020,0.0,,0.0,0.0,2
Kyrgyzstan,Swimming,SWM,1996,0.0,,,0.0,1
Kyrgyzstan,Swimming,SWM,2000,0.0,0.0,,0.0,2
Kyrgyzstan,Swimming,SWM,2004,0.0,0.0,0.0,0.0,3
Kyrgyzstan,Swimming,SWM,2008,0.0,0.0,0.0,0.0,3
Kyrgyzstan,Swimming,SWM,2012,0.0,0.0,0.0,0.0,3
Kyrgyzstan,Swimming,SWM,2016,0.0,0.0,0.0,0.0,3
Kyrgyzstan,Swimming,SWM,2020,0.0,0.0,0.0,0.0,3
Kyrgyzstan,Swimming,SWM,2024,0.0,0.0,0.0,0.0,3
Kyrgyzstan,Taekwondo,TKW,2008,0.0,,,0.0,1
Kyrgyzstan,Taekwondo,TKW,2012,0.0,0.0,,0.0,2
Kyrgyzstan,Weightlifting,WLF,2000,0.0,,,0.0,1
Kyrgyzstan,Weightlifting,WLF,2004,0.0,0.0,,0.0,2
Kyrgyzstan,Weightlifting,WLF,2008,0.0,0.0,0.0,0.0,3
Kyrgyzstan,Weightlifting,WLF,2012,0.0,0.0,0.0,0.0,3
Kyrgyzstan,Weightlifting,WLF,2016,0.0,0.0,0.0,0.0,3
Kyrgyzstan,Weightlifting,WLF,2020,0.0,0.0,0.0,0.0,3
Kyrgyzstan,Freestyle,WRF,1996,0.0,,,0.0,1
Kyrgyzstan,Freestyle,WRF,2000,0.0,0.0,,0.0,2
Kyrgyzstan,Freestyle,WRF,2004,0.0,0.0,0.0,0.0,3
Kyrgyzstan,Freestyle,WRF,2008,0.0,0.0,0.0,0.0,3
Kyrgyzstan,Freestyle,WRF,2012,0.0,0.0,0.0,0.0,3
Kyrgyzstan,Freestyle,WRF,2016,0.0,0.0,0.0,0.0,3
Kyrgyzstan,Freestyle,WRF,2020,0.066667,0.0,0.0,0.030303,3
Kyrgyzstan,Freestyle,WRF,2024,0.066667,0.066667,0.0,0.051515,3
Kyrgyzstan,Greco-Roman,WRG,1996,0.0,,,0.0,1
Kyrgyzstan,Greco-Roman,WRG,2000,0.0,0.0,,0.0,2
Kyrgyzstan,Greco-Roman,WRG,2004,0.0,0.0,0.0,0.0,3
Kyrgyzstan,Greco-Roman,WRG,2008,0.116484,0.0,0.0,0.052947,3
Kyrgyzstan,Greco-Roman,WRG,2012,0.0,0.116484,0.0,0.037063,3
Kyrgyzstan,Greco-Roman,WRG,2016,0.0,0.0,0.116484,0.026474,3
Kyrgyzstan,Greco-Roman,WRG,2020,0.1,0.0,0.0,0.045455,3
Kyrgyzstan,Greco-Roman,WRG,2024,0.1,0.1,0.0,0.077273,3
Lao PDR,Archery,ARC,2004,0.0,,,0.0,1
Lao PDR,Athletics,ATH,1980,0.0,,,0.0,1
Lao PDR,Athletics,ATH,1988,0.0,,0.0,0.0,2
Lao PDR,Athletics,ATH,1992,0.0,0.0,,0.0,2
Lao PDR,Athletics,ATH,1996,0.0,0.0,0.0,0.0,3
Lao PDR,Athletics,ATH,2000,0.0,0.0,0.0,0.0,3
Lao PDR,Athletics,ATH,2004,0.0,0.0,0.0,0.0,3
Lao PDR,Athletics,ATH,2008,0.0,0.0,0.0,0.0,3
Lao PDR,Athletics,ATH,2012,0.0,0.0,0.0,0.0,3
Lao PDR,Athletics,ATH,2016,0.0,0.0,0.0,0.0,3
Lao PDR,Athletics,ATH,2020,0.0,0.0,0.0,0.0,3
Lao PDR,Athletics,ATH,2024,0.0,0.0,0.0,0.0,3
Lao PDR,Boxing,BOX,1980,0.0,,,0.0,1
Lao PDR,Boxing,BOX,1988,0.0,,0.0,0.0,2
Lao PDR,Boxing,BOX,1992,0.0,0.0,,0.0,2
Lao PDR,Road,CRD,2016,0.0,,,0.0,1
Lao PDR,Rhythmic,GRY,2024,0.0,,,0.0,1
Lao PDR,Judo,JUD,2016,0.0,,,0.0,1
Lao PDR,Judo,JUD,2020,0.0,0.0,,0.0,2
Lao PDR,Shooting,SHO,1980,0.0,,,0.0,1
Lao PDR,Swimming,SWM,2000,0.0,,,0.0,1
Lao PDR,Swimming,SWM,2004,0.0,0.0,,0.0,2
Lao PDR,Swimming,SWM,2008,0.0,0.0,0.0,0.0,3
Lao PDR,Swimming,SWM,2012,0.0,0.0,0.0,0.0,3
Lao PDR,Swimming,SWM,2016,0.0,0.0,0.0,0.0,3
Lao PDR,Swimming,SWM,2020,0.0,0.0,0.0,0.0,3
Lao PDR,Swimming,SWM,2024,0.0,0.0,0.0,0.0,3
Latvia,Athletics,ATH,1924,0.0,,,0.0,1
Latvia,Athletics,ATH,1928,0.0,0.0,,0.0,2
Latvia,Athletics,ATH,1932,0.02069,0.0,0.0,0.009404,3
Latvia,Athletics,ATH,1936,0.013793,0.02069,0.0,0.012853,3
Latvia,Athletics,ATH,1992,0.0,,,0.0,1
Latvia,Athletics,ATH,1996,0.0,0.0,,0.0,2
Latvia,Athletics,ATH,2000,0.012766,0.0,0.0,0.005803,3
Latvia,Athletics,ATH,2004,0.013333,0.012766,0.0,0.010123,3
Latvia,Athletics,ATH,2008,0.012766,0.013333,0.012766,0.012946,3
Latvia,Athletics,ATH,2012,0.0,0.012766,0.013333,0.007092,3
Latvia,Athletics,ATH,2016,0.0,0.0,0.012766,0.002901,3
Latvia,Athletics,ATH,2020,0.0,0.0,0.0,0.0,3
Latvia,Athletics,ATH,2024,0.0,0.0,0.0,0.0,3
Latvia,3x3,BK3,2020,1.0,,,1.0,1
Latvia,3x3,BK3,2024,0.0,1.0,,0.411765,2
Latvia,Basketball,BKB,1936,0.0,,,0.0,1
Latvia,Basketball,BKB,2008,0.0,,,0.0,1
Latvia,BMX Freestyle,BMF,2024,0.0,,,0.0,1
Latvia,BMX Racing,BMX,2008,0.5,,,0.5,1
Latvia,BMX Racing,BMX,2012,0.5,0.5,,0.5,2
Latvia,BMX Racing,BMX,2016,0.0,0.5,0.5,0.272727,3
Latvia,BMX Racing,BMX,2020,0.0,0.0,0.5,0.113636,3
Latvia,Boxing,BOX,1924,0.0,,,0.0,1
Latvia,Boxing,BOX,1992,0.0,,,0.0,1
Latvia,Boxing,BOX,1996,0.0,0.0,,0.0,2
Latvia,Road,CRD,1936,0.0,,,0.0,1
Latvia,Road,CRD,1992,0.133333,,,0.133333,1
Latvia,Road,CRD,1996,0.0,0.133333,,0.054902,2
Latvia,Road,CRD,2000,0.0,0.0,0.133333,0.030303,3
Latvia,Road,CRD,2004,0.0,0.0,0.0,0.0,3
Latvia,Road,CRD,2008,0.0,0.0,0.0,0.0,3
Latvia,Road,CRD,2012,0.0,0.0,0.0,0.0,3
Latvia,Road,CRD,2016,0.0,0.0,0.0,0.0,3
Latvia,Road,CRD,2020,0.0,0.0,0.0,0.0,3
Latvia,Road,CRD,2024,0.0,0.0,0.0,0.0,3
Latvia,Slalom,CSL,1992,0.0,,,0.0,1
Latvia,Slalom,CSL,1996,0.0,0.0,,0.0,2
Latvia,Sprint,CSP,1992,0.05,,,0.05,1
Latvia,Sprint,CSP,1996,0.05,0.05,,0.05,2
Latvia,Sprint,CSP,2000,0.0,0.05,0.05,0.027273,3
Latvia,Sprint,CSP,2004,0.0,0.0,0.05,0.011364,3
Latvia,Sprint,CSP,2008,0.0,0.0,0.0,0.0,3
Latvia,Sprint,CSP,2012,0.0,0.0,0.0,0.0,3
Latvia,Sprint,CSP,2016,0.0,0.0,0.0,0.0,3
Latvia,Sprint,CSP,2020,0.0,0.0,0.0,0.0,3
Latvia,Track,CTR,1924,0.0,,,0.0,1
Latvia,Track,CTR,1928,0.0,0.0,,0.0,2
Latvia,Track,CTR,1992,0.0,,,0.0,1
Latvia,Track,CTR,1996,0.0,0.0,,0.0,2
Latvia,Track,CTR,2000,0.0,0.0,0.0,0.0,3
Latvia,Diving,DIV,2024,0.0,,,0.0,1
Latvia,Jumping,EJP,2020,0.0,,,0.0,1
Latvia,Jumping,EJP,2024,0.0,0.0,,0.0,2
Latvia,Football,FBL,1924,0.0,,,0.0,1
Latvia,Fencing,FEN,2000,0.0,,,0.0,1
Latvia,Artistic,GAR,1996,0.0,,,0.0,1
Latvia,Artistic,GAR,2000,0.071429,0.0,,0.042017,2
Latvia,Artistic,GAR,2004,0.042857,0.071429,0.0,0.042208,3
Latvia,Artistic,GAR,2012,0.0,,0.042857,0.014286,2
Latvia,Judo,JUD,1992,0.0,,,0.0,1
Latvia,Judo,JUD,2000,0.014286,,0.0,0.009524,2
Latvia,Judo,JUD,2004,0.0,0.014286,,0.005882,2
Latvia,Judo,JUD,2008,0.0,0.0,0.014286,0.003247,3
Latvia,Judo,JUD,2012,0.0,0.0,0.0,0.0,3
Latvia,Judo,JUD,2016,0.0,0.0,0.0,0.0,3
Latvia,Judo,JUD,2020,0.0,0.0,0.0,0.0,3
Latvia,Karate,KTE,2020,0.0,,,0.0,1
Latvia,,MPN,1992,0.0,,,0.0,1
Latvia,,MPN,1996,0.0,0.0,,0.0,2
Latvia,,MPN,2000,0.0,0.0,0.0,0.0,3
Latvia,,MPN,2004,0.3,0.0,0.0,0.136364,3
Latvia,,MPN,2008,0.0,0.3,0.0,0.095455,3
Latvia,,MPN,2012,0.0,0.0,0.3,0.068182,3
Latvia,,MPN,2016,0.0,0.0,0.0,0.0,3
Latvia,,MPN,2020,0.0,0.0,0.0,0.0,3
Latvia,,MPN,2024,0.0,0.0,0.0,0.0,3
Latvia,Mountain Bike,MTB,2024,0.0,,,0.0,1
Latvia,Rowing,ROW,1992,0.0,,,0.0,1
Latvia,Rowing,ROW,1996,0.0,0.0,,0.0,2
Latvia,Rowing,ROW,2000,0.0,0.0,0.0,0.0,3
Latvia,Sailing,SAL,1928,0.0,,,0.0,1
Latvia,Sailing,SAL,1992,0.0,,,0.0,1
Latvia,Sailing,SAL,1996,0.0,0.0,,0.0,2
Latvia,Sailing,SAL,2000,0.0,0.0,0.0,0.0,3
Latvia,Sailing,SAL,2004,0.0,0.0,0.0,0.0,3
Latvia,Sailing,SAL,2016,0.0,,,0.0,1
Latvia,Shooting,SHO,1936,0.0,,,0.0,1
Latvia,Shooting,SHO,1992,0.046154,,,0.046154,1
Latvia,Shooting,SHO,1996,0.0,0.046154,,0.019005,2
Latvia,Shooting,SHO,2000,0.0,0.0,0.046154,0.01049,3
Latvia,Shooting,SHO,2004,0.0,0.0,0.0,0.0,3
Latvia,Shooting,SHO,2008,0.0,0.0,0.0,0.0,3
Latvia,Shooting,SHO,2012,0.0,0.0,0.0,0.0,3
Latvia,Shooting,SHO,2016,0.0,0.0,0.0,0.0,3
Latvia,Shooting,SHO,2020,0.0,0.0,0.0,0.0,3
Latvia,Shooting,SHO,2024,0.0,0.0,0.0,0.0,3
Latvia,Swimming,SWM,1992,0.0,,,0.0,1
Latvia,Swimming,SWM,1996,0.0,0.0,,0.0,2
Latvia,Swimming,SWM,2000,0.0,0.0,0.0,0.0,3
Latvia,Swimming,SWM,2004,0.0,0.0,0.0,0.0,3
Latvia,Swimming,SWM,2008,0.0,0.0,0.0,0.0,3
Latvia,Swimming,SWM,2012,0.0,0.0,0.0,0.0,3
Latvia,Swimming,SWM,2016,0.0,0.0,0.0,0.0,3
Latvia,Swimming,SWM,2020,0.0,0.0,0.0,0.0,3
Latvia,Swimming,SWM,2024,0.0,0.0,0.0,0.0,3
